has_remove_from_cart,is_purchase,continent,is_new_visit,isMobile,last_add_to_cart_hour,number_of_user_actions,number_of_page_views,time_on_site,has_promo,first_add_to_cart_delay,add_to_cart_count,quick_click_count,onsite_click_count,product_click_count
False,False,Americas,False,False,0,18,36,1378,False,903.828,3,8,0,7
False,False,Americas,False,True,14,33,28,661,False,296.867,1,2,0,2
False,False,Americas,True,False,9,18,44,1226,False,31.201,7,11,0,0
False,False,Americas,False,False,8,19,47,1000,False,108.705,7,12,0,0
True,True,Americas,False,False,11,16,51,854,False,28.81,7,8,0,0
True,False,Americas,False,False,8,20,49,1543,False,36.353,8,6,0,4
False,False,Americas,False,False,13,17,53,1281,False,465.87800000000004,7,5,0,5
False,False,Americas,True,True,18,8,73,1346,False,83.19,1,7,0,0
False,True,Americas,False,False,6,15,69,2983,False,49.777,8,6,0,1
True,False,Americas,True,False,23,36,73,3130,False,558.85,6,21,0,8
True,False,Americas,False,False,12,61,107,2877,False,292.433,10,27,0,14
False,False,Asia,True,False,6,2,2,15,False,14.823,1,1,0,0
False,False,Europe,True,False,4,11,28,650,False,242.548,1,9,0,1
False,True,Americas,True,True,15,3,20,571,True,248.43900000000002,1,1,0,0
False,False,Americas,True,False,8,2,7,388,False,380.295,1,1,0,0
False,False,Americas,True,False,8,3,7,59,False,33.074,2,1,0,0
False,False,Americas,True,True,12,3,7,1292,True,212.53400000000002,1,1,0,0
False,False,Americas,True,False,13,4,7,52,False,44.305,2,2,0,0
False,False,Americas,True,True,19,3,8,117,False,82.945,2,1,0,0
True,False,Americas,True,False,15,3,8,140,False,15.686,1,1,0,0
False,False,Oceania,True,True,17,3,9,901,False,848.1060000000001,2,1,0,0
False,False,Americas,False,False,11,2,10,216,False,115.395,1,1,0,0
False,False,Americas,True,False,10,2,10,119,False,62.622,1,1,0,0
True,False,Americas,True,False,10,9,18,150,False,40.847,2,4,0,0
False,False,Americas,True,True,19,3,11,197,False,47.94,1,2,0,0
True,False,Americas,True,False,12,3,11,624,False,578.586,1,1,0,0
False,False,Americas,True,False,14,4,10,182,True,103.575,1,2,0,0
False,False,Americas,False,False,14,2,12,140,False,96.244,1,1,0,0
False,False,Americas,True,False,18,4,11,114,True,107.545,1,1,0,0
False,False,Americas,True,False,9,4,12,416,True,273.262,1,1,0,1
False,False,Americas,True,False,9,2,14,679,False,227.62900000000002,1,1,0,0
False,False,Americas,True,False,9,3,13,135,False,40.931,1,2,0,0
False,False,Americas,True,False,18,3,14,155,False,142.01,1,2,0,0
False,False,Asia,True,True,5,4,13,512,True,143.708,1,1,0,0
False,False,Americas,True,True,8,6,11,205,False,193.227,2,3,0,1
False,False,Americas,True,False,7,5,14,359,False,282.2340000000001,2,3,0,0
False,False,Americas,False,False,11,2,23,670,False,63.007,1,1,0,0
False,False,Americas,True,False,6,2,20,316,False,209.83,1,1,0,0
False,False,Asia,False,False,0,9,14,466,False,82.273,3,6,0,0
True,False,Americas,True,False,15,5,19,1174,False,112.505,1,3,0,0
False,False,Oceania,False,False,5,6,18,1270,False,1265.191,1,5,0,0
False,False,Americas,False,False,20,6,19,1107,False,104.104,3,3,0,0
True,True,Americas,True,True,15,5,20,892,False,201.81400000000002,2,1,0,1
False,False,Americas,False,False,22,7,21,344,False,340.125,1,6,0,0
True,False,Americas,True,False,12,4,25,715,False,122.13,2,1,0,0
False,False,Americas,True,True,17,10,20,1067,True,263.534,2,5,0,2
False,False,Americas,True,False,19,7,26,898,False,343.588,3,4,0,0
False,False,Americas,True,False,9,10,27,629,False,125.178,4,5,0,1
False,False,Americas,True,True,21,13,24,2698,False,204.463,4,9,0,0
False,False,Americas,True,False,21,8,30,554,False,117.694,1,6,0,1
False,False,Americas,True,False,9,11,28,802,False,453.89,5,6,0,0
False,True,Americas,True,False,12,10,29,823,False,67.768,5,5,0,0
True,False,Americas,False,False,16,13,29,1089,True,315.423,4,6,0,1
False,False,Americas,False,False,15,12,31,344,False,21.502,7,5,0,0
True,False,Americas,True,False,21,13,30,738,False,259.263,5,5,0,0
True,False,Americas,False,False,20,15,32,383,False,35.31,7,7,0,0
False,False,Americas,False,False,18,8,42,1508,False,28.37,3,5,0,0
False,False,Americas,True,False,19,14,37,1173,False,88.141,1,7,0,6
True,False,Americas,True,True,9,13,54,1742,True,266.366,4,7,0,0
True,False,Americas,False,True,9,28,48,2085,False,54.31,11,9,0,5
True,False,Americas,True,False,11,27,51,2340,False,211.854,12,14,0,0
True,False,Asia,True,False,5,36,47,586,False,189.83700000000002,5,24,0,6
False,False,Americas,False,False,7,29,64,1668,False,91.661,5,21,0,3
False,True,Americas,True,False,19,21,73,5662,False,3440.873,3,12,0,6
False,False,Europe,False,False,3,1,2,9,False,5.32,1,0,0,0
False,False,Americas,True,False,5,2,2,6,False,6.246,1,1,0,0
False,False,Europe,False,False,0,2,2,12,False,6.98,1,1,0,0
False,False,Americas,False,False,13,1,3,6,False,1.712,1,0,0,0
False,False,Asia,False,False,1,2,3,20,False,6.901,1,1,0,0
False,False,Americas,False,False,14,1,4,122,False,95.714,1,0,0,0
False,False,Europe,True,False,6,2,3,11,False,8.36,1,1,0,0
False,False,Americas,True,False,6,2,3,27,False,24.254,1,1,0,0
False,False,Europe,True,False,6,2,3,17,False,12.94,1,1,0,0
False,False,Africa,True,False,1,2,3,16,False,10.972000000000001,1,1,0,0
False,False,Oceania,True,False,15,2,4,153,False,148.819,1,1,0,0
False,False,Americas,True,False,0,2,4,40,False,37.468,1,1,0,0
False,False,Americas,True,True,20,2,4,115,False,65.678,1,1,0,0
False,False,Europe,True,False,3,2,4,30,False,14.202,1,1,0,0
False,False,Europe,False,False,4,2,5,33,False,19.702,1,1,0,0
False,False,Americas,True,False,9,2,5,81,False,80.697,1,1,0,0
False,False,Europe,True,True,15,2,5,106,False,96.219,1,1,0,0
False,False,Americas,False,False,15,2,5,18,False,9.883,1,1,0,0
False,False,Europe,True,False,6,2,5,66,False,43.391999999999996,1,1,0,0
False,False,Americas,False,False,14,3,4,707,False,699.561,2,1,0,0
False,False,Americas,True,False,13,2,6,114,False,103.755,1,1,0,0
False,False,Oceania,True,False,15,3,5,135,True,129.149,1,1,0,0
False,False,Asia,False,False,4,3,5,31,False,21.891,1,1,0,1
False,False,Europe,True,False,15,2,6,134,False,124.95700000000001,1,1,0,0
False,False,Americas,False,False,9,2,6,132,False,2.168,1,1,0,0
False,False,Europe,True,False,2,2,6,163,False,150.34,1,1,0,0
False,False,Americas,False,True,13,2,6,28,False,16.898,1,1,0,0
False,False,Americas,True,False,12,2,6,49,False,34.257,1,1,0,0
True,False,Europe,True,False,7,4,4,21,False,8.766,2,1,0,0
False,False,Europe,False,False,3,3,5,77,False,74.104,1,1,0,1
False,False,Americas,False,True,7,3,5,151,False,128.114,1,2,0,0
False,False,Americas,True,False,8,2,6,163,False,78.509,1,1,0,0
False,False,Americas,True,False,8,3,6,87,False,38.283,1,1,0,1
False,False,Europe,False,False,9,2,7,472,False,26.985,1,1,0,0
False,False,Europe,True,False,3,2,7,95,False,54.632,1,1,0,0
False,False,Americas,False,False,15,2,7,173,False,5.779,1,1,0,0
False,False,Americas,False,False,23,2,7,105,False,70.225,1,1,0,0
False,False,Americas,False,False,20,3,6,106,False,34.678000000000004,2,1,0,0
False,False,Asia,True,False,20,3,6,102,True,51.326,1,1,0,0
False,False,Americas,True,False,12,2,7,380,False,351.41900000000015,1,1,0,0
False,False,Americas,True,False,10,2,7,116,False,112.65799999999999,1,1,0,0
False,False,Europe,True,False,5,3,6,121,False,98.735,1,2,0,0
False,False,Americas,True,False,13,2,7,543,False,40.652,1,1,0,0
True,False,Americas,False,False,9,3,6,143,False,57.566,1,1,0,0
False,False,Europe,True,False,13,2,8,130,False,69.03399999999999,1,1,0,0
False,False,Europe,True,False,0,2,8,173,False,146.83,1,1,0,0
False,True,Americas,True,False,15,1,9,466,False,15.387,1,0,0,0
False,False,Europe,True,False,4,3,7,79,False,52.214,1,2,0,0
False,False,Asia,True,False,4,2,8,1381,False,1272.34,1,1,0,0
False,False,Americas,False,False,12,3,7,1771,False,173.109,1,1,0,1
False,False,Americas,True,False,19,3,7,448,False,420.842,1,1,0,1
False,False,Asia,False,False,3,3,7,82,False,50.83600000000001,2,1,0,0
False,False,Europe,True,False,4,4,7,66,True,34.455999999999996,1,1,0,1
False,False,Asia,True,False,0,3,8,152,False,91.633,1,2,0,0
False,False,Europe,True,False,7,5,6,288,False,264.922,2,3,0,0
False,False,Europe,False,False,11,3,8,750,False,715.3960000000003,1,1,0,1
False,False,Americas,True,False,12,3,8,182,False,100.405,1,2,0,0
False,False,Americas,False,False,14,2,10,198,False,123.74,1,1,0,0
False,False,Europe,True,False,7,4,8,32,False,24.773000000000003,1,2,0,1
False,False,Americas,False,False,15,2,10,684,False,434.64300000000003,1,1,0,0
False,False,Asia,False,False,3,3,9,1892,True,444.35,1,1,0,0
False,True,Americas,False,False,8,2,10,130,False,10.956,1,1,0,0
False,False,Europe,True,False,23,2,10,389,False,66.241,1,1,0,0
False,False,Asia,True,False,22,4,9,151,False,110.546,1,3,0,0
False,False,Europe,True,False,9,3,10,182,False,149.381,1,1,0,1
False,True,Americas,False,False,11,2,11,314,False,88.064,1,1,0,0
False,False,Asia,True,False,22,2,11,1391,False,1368.395,1,1,0,0
False,False,Americas,True,True,19,3,10,266,False,145.067,1,1,0,1
False,True,Americas,False,False,0,2,11,386,False,26.714000000000002,1,1,0,0
False,False,Americas,True,False,14,2,12,366,False,227.514,1,1,0,0
False,False,Asia,True,False,0,4,10,167,False,44.448,2,2,0,0
False,False,Americas,True,False,23,4,10,141,True,133.327,1,2,0,0
False,True,Americas,False,True,10,2,12,553,False,60.703,1,1,0,0
False,False,Asia,False,False,22,3,11,1714,False,1678.622,1,1,0,1
False,False,Americas,True,True,17,3,11,734,False,659.687,1,2,0,0
False,False,Europe,True,False,6,2,12,234,False,37.929,1,1,0,0
False,False,Americas,True,False,5,4,10,228,False,77.831,2,2,0,0
True,False,Asia,True,False,9,6,8,336,True,298.894,1,3,0,0
False,False,Americas,False,False,10,4,10,208,False,109.99700000000001,1,3,0,0
False,False,Africa,True,False,0,5,9,364,True,172.787,1,2,0,0
False,False,Americas,False,False,9,4,10,168,False,163.71200000000005,1,3,0,0
True,False,Americas,False,False,19,3,11,100,False,73.911,1,1,0,0
False,False,Asia,True,False,22,4,10,602,True,548.44,1,1,0,0
False,False,Americas,True,False,15,4,11,267,True,62.56800000000001,2,1,0,0
True,False,Asia,True,False,3,5,10,141,False,109.535,1,3,0,0
False,False,Oceania,True,False,19,3,12,227,False,99.81299999999999,1,2,0,0
False,False,Americas,True,False,9,5,10,186,False,146.196,1,2,0,2
False,False,Americas,False,True,20,2,13,401,False,26.149,1,1,0,0
False,False,Americas,False,False,9,4,12,422,False,54.955,1,2,0,1
False,False,Americas,False,False,19,2,14,347,False,52.603,1,1,0,0
False,False,Oceania,True,False,2,3,13,226,False,221.023,1,2,0,0
False,False,Americas,True,False,17,6,10,210,True,186.144,1,3,0,0
False,False,Americas,True,False,0,2,14,524,False,515.832,1,1,0,0
False,False,Americas,True,False,10,3,13,175,False,70.686,2,1,0,0
False,False,Americas,True,False,7,7,9,34,True,21.842,1,5,0,0
False,False,Asia,True,False,1,5,11,351,False,336.58099999999996,1,3,0,1
False,True,Americas,False,False,11,3,14,826,False,411.07800000000003,1,1,1,0
False,False,Asia,True,False,4,10,7,121,False,85.304,1,1,0,1
False,False,Europe,True,False,6,9,8,160,True,154.03799999999995,1,4,0,0
False,False,Americas,False,False,7,3,15,428,False,182.785,1,2,0,0
False,True,Americas,False,False,7,2,16,964,False,104.93799999999999,1,1,0,0
False,False,Americas,True,True,18,7,11,275,True,261.969,1,3,0,1
True,True,Americas,False,False,6,3,15,152,False,53.01,1,1,0,0
True,False,Americas,False,False,9,6,12,581,False,571.505,1,2,0,2
False,False,Americas,True,False,9,2,16,320,False,126.287,1,1,0,0
False,False,Americas,False,False,15,4,14,232,False,114.447,2,2,0,0
False,False,Asia,False,False,0,2,17,2007,False,80.995,1,1,0,0
False,False,Americas,True,False,14,4,15,228,False,118.626,2,2,0,0
False,False,Europe,True,False,3,7,12,1446,False,1446.193,1,5,0,1
False,False,Europe,True,False,3,6,14,609,True,70.072,2,2,0,0
False,False,Americas,False,False,14,4,16,322,True,216.804,1,2,0,0
True,False,Americas,True,False,16,6,14,309,False,69.649,2,3,0,0
False,False,Europe,False,False,2,5,15,391,False,185.044,2,2,0,1
False,False,Americas,False,False,10,3,17,381,False,98.21,1,1,0,1
False,False,Americas,False,False,14,4,16,573,False,267.717,2,2,0,0
True,False,Americas,True,False,13,8,13,189,False,162.565,3,3,0,1
False,False,Americas,True,False,12,7,14,148,True,45.39100000000001,1,4,0,1
False,False,Europe,True,False,0,6,15,145,False,127.455,1,5,0,0
False,False,Americas,True,False,14,4,17,183,False,64.252,2,2,0,0
False,False,Americas,False,False,16,5,17,514,False,89.01299999999998,3,2,0,0
False,True,Americas,False,False,16,4,18,315,False,16.1,2,2,0,0
False,False,Americas,True,False,9,9,13,268,False,54.918,1,5,0,3
False,True,Americas,True,False,13,4,19,604,False,287.887,2,2,0,0
True,False,Americas,True,False,9,8,15,166,False,7.6,1,4,0,2
False,False,Americas,False,False,13,8,15,125,False,5.041,4,4,0,0
False,False,Europe,True,False,8,8,15,889,True,633.599,1,4,1,0
False,True,Americas,False,False,8,7,16,157,False,34.888000000000005,2,5,0,0
False,False,Europe,True,False,1,3,21,836,False,371.75199999999995,1,1,1,0
False,False,Americas,False,False,12,4,20,693,False,564.69,1,2,0,1
False,False,Americas,False,False,12,5,19,3390,False,3359.352000000001,1,2,0,2
False,False,Asia,True,False,6,10,15,134,True,46.108999999999995,2,5,0,0
False,False,Americas,False,False,18,6,19,606,True,497.329,1,3,0,1
False,False,Oceania,True,False,18,6,20,1534,True,117.15899999999999,1,4,0,0
False,False,Americas,False,False,13,6,20,1277,False,259.714,3,3,0,0
False,False,Americas,False,False,14,4,22,828,False,25.83,2,2,0,0
False,False,Europe,True,False,3,6,22,590,False,309.286,1,5,0,0
False,False,Asia,True,False,3,10,19,1395,False,115.758,3,6,0,1
False,False,Americas,False,False,7,5,24,348,False,9.857000000000001,2,3,0,0
False,False,Americas,False,False,10,6,23,761,False,8.911,2,3,0,1
False,False,Americas,False,False,12,10,19,262,False,32.989000000000004,2,5,0,3
True,False,Americas,True,False,13,9,21,290,False,63.718999999999994,3,5,0,0
True,False,Americas,False,False,1,9,21,2592,False,644.299,3,5,0,0
False,True,Americas,True,False,13,4,26,782,True,572.413,1,2,0,0
False,True,Americas,False,False,22,2,29,789,False,404.314,2,0,0,0
False,False,Europe,True,False,2,6,25,941,False,145.121,3,3,0,0
False,True,Americas,False,False,15,9,24,941,True,17.004,3,5,0,0
False,True,Americas,True,False,10,10,23,2729,False,1154.0839999999996,3,7,0,0
False,False,Americas,False,False,12,14,20,453,True,82.15100000000002,2,11,0,0
True,False,Europe,True,False,14,14,20,476,True,223.865,1,11,0,0
True,True,Americas,False,False,11,6,28,360,False,27.044,2,3,0,0
True,False,Americas,False,False,8,13,21,2285,False,33.891999999999996,4,4,0,4
False,False,Americas,True,False,11,10,26,590,True,38.61,4,5,0,0
False,False,Americas,False,True,19,10,27,1379,False,190.95,3,5,0,2
False,False,Asia,True,False,23,14,23,1132,False,546.383,1,10,0,3
False,False,Europe,True,True,0,11,27,1953,False,331.459,2,8,0,1
False,False,Europe,True,False,9,9,29,884,True,150.342,4,4,0,0
False,False,Americas,False,True,18,14,24,653,True,284.922,2,8,0,3
False,True,Americas,True,True,21,7,31,1010,True,115.331,2,3,0,0
False,False,Americas,False,False,15,10,28,370,False,45.065,5,4,0,1
False,False,Europe,True,False,4,14,25,466,True,199.078,3,10,0,0
True,False,Americas,True,False,8,16,24,1010,False,131.727,2,11,0,1
False,False,Americas,False,False,19,13,28,1078,False,561.284,3,6,0,4
False,False,Americas,False,False,10,17,29,512,False,373.00800000000004,1,9,0,7
True,False,Americas,False,False,7,11,35,1274,False,66.574,3,5,0,1
False,False,Americas,True,False,11,12,34,1901,False,244.968,2,10,0,0
False,True,Americas,False,False,8,11,36,1260,False,777.033,5,6,0,0
False,False,Americas,True,True,20,12,35,1372,False,453.913,2,10,0,0
True,False,Americas,True,False,22,14,33,936,False,7.308,13,0,0,0
True,False,Asia,True,False,6,16,34,574,False,45.422,2,12,0,0
False,False,Americas,False,False,10,16,35,1825,False,3.533,10,4,0,2
True,False,Americas,False,False,13,21,32,4225,False,729.309,8,10,0,2
False,False,Americas,True,False,11,18,35,2659,False,377.217,5,8,0,5
True,False,Americas,True,False,17,17,38,961,True,242.828,3,10,0,0
False,False,Americas,True,True,20,27,30,561,True,92.976,19,4,0,2
False,False,Americas,False,False,9,19,38,886,False,315.296,7,9,0,3
False,True,Americas,True,False,13,16,42,2176,False,68.828,6,8,0,2
False,True,Americas,False,False,8,19,41,1288,False,214.35299999999998,8,11,0,0
False,False,Americas,False,False,19,24,36,760,False,423.587,2,21,0,1
False,True,Americas,False,False,8,24,39,1301,False,53.402,3,19,0,2
False,False,Americas,False,False,9,21,42,830,False,137.975,1,18,0,2
False,False,Americas,True,True,22,15,50,971,True,592.14,1,8,0,0
True,False,Americas,True,False,12,24,43,255,False,139.041,3,19,0,0
False,False,Europe,True,False,7,21,49,2276,False,1591.9,7,10,0,4
False,True,Americas,False,False,9,23,50,837,False,29.177,9,10,0,4
False,False,Americas,False,False,18,23,57,2650,True,34.455,4,14,0,4
False,False,Americas,False,False,9,14,66,1212,False,553.878,5,8,0,1
True,False,Europe,True,False,12,28,52,1491,False,540.57,4,19,1,3
False,True,Americas,False,False,6,29,52,448,False,13.423,15,14,0,0
True,False,Americas,False,False,11,29,55,2588,False,136.14700000000002,12,13,0,0
False,False,Americas,True,False,19,31,53,1071,False,985.4,2,18,1,10
False,True,Americas,True,False,10,26,63,1289,False,28.009,11,15,0,0
False,False,Americas,True,True,20,44,48,91,True,82.32799999999997,1,38,0,0
False,True,Americas,False,False,14,37,56,1242,False,100.57,16,14,0,7
False,True,Americas,True,False,13,30,73,1094,True,226.49900000000002,4,21,0,4
True,False,Europe,True,False,13,41,80,2878,False,291.38599999999997,8,17,0,14
True,True,Americas,False,False,7,42,80,1076,False,21.031,16,16,0,6
False,False,Americas,False,False,16,80,127,4427,False,131.601,3,49,0,28
False,False,Europe,False,False,14,1,2,12,False,0.0,1,0,0,0
False,False,Americas,True,False,20,2,4,43,False,40.056,1,1,0,0
False,False,Americas,True,True,20,2,4,89,False,74.361,1,1,0,0
False,False,Europe,False,False,7,2,4,24,False,21.206,1,1,0,0
False,False,Americas,True,False,22,2,5,102,False,97.943,1,1,0,0
False,False,Americas,False,False,12,2,5,41,False,24.912,1,1,0,0
False,False,Americas,True,True,14,2,5,68,False,48.137,1,1,0,0
False,False,Asia,True,False,9,2,5,92,False,75.175,1,1,0,0
False,False,Americas,False,False,16,3,5,237,False,175.933,1,1,0,1
False,False,Americas,True,False,12,2,6,76,False,72.017,1,1,0,0
False,False,Americas,False,True,6,2,6,145,False,142.32399999999996,1,1,0,0
False,False,Europe,False,False,13,3,6,75,True,62.88399999999999,1,1,0,0
False,False,Americas,True,True,8,3,6,95,False,74.628,1,2,0,0
False,False,Americas,False,False,18,2,7,58,False,26.237,1,1,0,0
False,False,Americas,True,True,14,2,8,65,False,46.191,1,1,0,0
False,False,Europe,False,False,13,2,8,136,False,135.90200000000002,1,1,0,0
False,False,Americas,False,True,18,2,9,1415,False,17.252,1,1,0,0
False,False,Americas,False,False,13,3,8,466,True,448.968,1,0,0,0
False,False,Americas,True,False,2,3,8,1290,False,409.865,1,2,0,0
False,False,Americas,True,True,11,2,9,171,False,22.526999999999997,1,1,0,0
